PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
349,2022-10-16,16:42:55.55,3,4,"Sewell, JC",1000080487,Left,UAB_BLA,"Collins, Corey",690970,Left,GEO_BUL,Undefined,10,Bottom,1,2,1,Curveball,Slider,InPlay,Undefined,GroundBall,Out,1,0,,76.22118,0.272287,0.614654,2422.269944,281.716504,3:30,5.71373,-1.39151,5.16224,-50.19932,-0.93976,11.67965,1.78676,0.16035,70.43226,-8.809004,2.686357,0.505146,87.52526,-6.867731,19.391979,,,,,18.49418,11.53104,15.496956,0.120144,-5.72922,-0.19807,1.3246,50,5.70015,-1.63211,-110.71527,-1.17014,-7.12293,19.46451,-32.42029,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,1e146de0-4d93-11ed-a269-f582c5039051,74.61696,1.84675,,5.78893,,,,3.35853,1.84675,-0.14964,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,20:42:55.55,2022-10-16T16:42:55.5513616-04:00,2022-10-16T20:42:55.5513616Z,GroundBall,v3,226,471227,,"Holifield, Nick",,Right,UAB_BLA,7cdedebe-8a0f-473d-9d70-0149f58fa16b,55.34065,-111.65025,9.73226,5.71895,0.38716,-16.21014,1.39478,-1.28996,-3.56147,180,3.35535,120.38318,,,,,,,,1.84716,-15.3712,,,,,,,,-0.15076,42.37467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
350,2022-10-16,16:43:26.72,4,1,"Sewell, JC",1000080487,Left,UAB_BLA,"Thomas, Justin",1000088291,Right,GEO_BUL,Undefined,10,Bottom,2,0,0,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,84.46374,-1.359519,1.05611,2113.549183,182.559759,12:00,5.92847,-1.1838,5.8965,-20.64639,18.8417,0.78134,2.94528,-0.13806,76.62124,-5.283822,1.19634,0.452277,,,,,,,,,,,,-0.07772,10.46083,1.09834,50,5.8073,-2.29051,-122.54139,-3.48966,-0.11706,26.30999,-16.41505,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,30a98260-4d93-11ed-a269-f582c5039051,83.33928,,,7.84249,,,,,,,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,20:43:26.72,2022-10-16T16:43:26.7273488-04:00,2022-10-16T20:43:26.7273488Z,,v3,226,471227,,"Holifield, Nick",,Right,UAB_BLA,1e4a0159-d113-4841-bc05-0b653ddb3161,54.60085,-123.52526,13.15499,5.92632,-2.87581,-8.20752,1.18391,-2.28614,-0.05853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
351,2022-10-16,16:43:45.61,4,2,"Sewell, JC",1000080487,Left,UAB_BLA,"Thomas, Justin",1000088291,Right,GEO_BUL,Undefined,10,Bottom,2,0,1,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,71.72239,0.612189,-0.946171,2221.644325,351.894802,5:45,5.70696,-1.45055,5.17457,-75.44646,-18.94907,2.97268,-0.00406,-2.09327,65.93617,-12.938547,-0.41646,0.540985,,,,,,,,,,,,-1.80571,-9.25898,1.53622,50,5.70549,1.61102,-104.08682,-1.36015,-1.94787,20.19297,-42.16206,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,3befdca0-4d93-11ed-a269-f582c5039051,69.67367,,,5.78621,,,,,,,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,20:43:45.61,2022-10-16T16:43:45.6120080-04:00,2022-10-16T20:43:45.6120080Z,,v3,226,471227,,"Holifield, Nick",,Right,UAB_BLA,3e6e7de4-ec13-4907-8c2c-46503d87a87a,55.33094,-105.11594,10.09648,5.72005,0.78862,-21.08103,1.45159,1.71029,-0.97393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
352,2022-10-16,16:44:05.98,4,3,"Sewell, JC",1000080487,Left,UAB_BLA,"Thomas, Justin",1000088291,Right,GEO_BUL,Undefined,10,Bottom,2,1,1,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,73.90701,1.101088,-0.039615,2091.931996,251.405053,2:30,5.78589,-1.31775,5.48652,-47.80695,3.66311,6.51552,2.83225,-0.81185,68.46028,-7.628355,1.122098,0.516356,,,,,,,,,,,,-3.31732,1.98713,1.31659,50,5.84962,-0.16001,-107.42278,0.57716,-3.90859,17.15892,-29.83275,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,481cc650-4d93-11ed-a269-f582c5039051,72.99707,,,5.44673,,,,,,,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,20:44:05.98,2022-10-16T16:44:05.9884816-04:00,2022-10-16T20:44:05.9884816Z,,v3,226,471227,,"Holifield, Nick",,Right,UAB_BLA,cc579889-13d6-435f-a12f-71336e8794f7,55.01513,-108.2209,8.57946,5.79051,1.96477,-14.91637,1.3198,0.02179,-1.95429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
353,2022-10-16,16:44:25.86,4,4,"Sewell, JC",1000080487,Left,UAB_BLA,"Thomas, Justin",1000088291,Right,GEO_BUL,Undefined,10,Bottom,2,1,2,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,72.21487,0.038536,0.207549,2206.504669,327.869383,5:00,5.80814,-1.40474,5.22142,-68.44665,-13.13331,9.38166,0.14049,-0.4278,66.66803,-12.268474,1.879691,0.535287,,,,,,,,,,,,-4.69819,-6.28225,1.37806,50,5.75933,-0.7147,-104.86184,-2.13945,-5.17546,19.49722,-39.09448,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,53f28f50-4d93-11ed-a269-f582c5039051,70.41545,,,5.54684,,,,,,,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,20:44:25.86,2022-10-16T16:44:25.8681616-04:00,2022-10-16T20:44:25.8681616Z,,v3,226,471227,,"Holifield, Nick",,Right,UAB_BLA,f6239ca1-5bb4-481a-acf5-33e7d2abcca5,55.28351,-105.83966,9.74861,5.81746,-0.17879,-19.54724,1.4074,-0.45514,-2.58773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
354,2022-10-16,16:44:48.43,4,5,"Sewell, JC",1000080487,Left,UAB_BLA,"Thomas, Justin",1000088291,Right,GEO_BUL,Undefined,10,Bottom,2,2,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,85.39384,-2.684455,2.739685,2045.119186,177.168069,12:00,5.76111,-1.28657,5.90387,-20.49914,18.07906,-0.83039,1.55621,1.1894,77.92232,-6.550137,2.590869,0.447036,,,,,,,,,,,,1.225,10.43879,1.06675,50,5.53337,-5.88821,-123.74329,-6.40202,1.89068,25.75622,-16.0629,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,616873c0-4d93-11ed-a269-f582c5039051,84.31635,,,7.47151,,,,,,,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,20:44:48.43,2022-10-16T16:44:48.4353296-04:00,2022-10-16T20:44:48.4353296Z,,v3,226,471227,,"Holifield, Nick",,Right,UAB_BLA,33db62ab-03a6-42e0-9bab-895b8e975843,54.59479,-124.69599,12.87811,5.75919,-5.80786,-8.03145,1.28584,-5.95814,0.94534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
355,2022-10-16,16:45:14.71,4,6,"Sewell, JC",1000080487,Left,UAB_BLA,"Thomas, Justin",1000088291,Right,GEO_BUL,Undefined,10,Bottom,2,3,2,Fastball,Four-Seam,BallCalled,Walk,Undefined,Undefined,0,0,,85.02251,-3.709232,1.987864,2174.143092,157.995266,11:15,5.86174,-1.13096,6.06664,-21.33485,17.19773,-6.44485,0.64425,0.17237,78.02669,-7.715129,0.827275,0.446772,,,,,,,,,,,,3.90764,10.30327,0.98035,50,5.56227,-4.03212,-123.25918,-8.60809,6.00882,24.6069,-16.33064,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,71092770-4d93-11ed-a269-f582c5039051,84.36625,,,6.99582,,,,,,,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,20:45:14.71,2022-10-16T16:45:14.7185936-04:00,2022-10-16T20:45:14.7185936Z,,v3,226,471227,,"Holifield, Nick",,Right,UAB_BLA,b56049a2-035b-4465-a628-41d85378b5f8,54.43383,-124.14118,12.30345,5.86032,-8.02274,-8.16532,1.12874,-4.2475,3.00441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
356,2022-10-16,16:45:51.16,5,1,"Sewell, JC",1000080487,Left,UAB_BLA,"Spikes, Garrett",1000096937,Left,GEO_BUL,Undefined,10,Bottom,2,0,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,85.67997,-4.380311,2.490393,2160.560539,154.828597,11:15,5.86677,-1.226,5.78984,-25.27682,13.21288,-5.6163,-0.32637,0.6242,78.69902,-9.04834,1.484035,0.446523,,,,,,,,,,,,3.62347,8.37351,1.02441,50,5.48989,-5.17434,-124.01832,-10.31541,5.63054,25.32757,-19.16237,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,86bba890-4d93-11ed-a269-f582c5039051,84.41322,,,6.98095,,,,,,,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,20:45:51.16,2022-10-16T16:45:51.1678224-04:00,2022-10-16T20:45:51.1678224Z,,v3,226,471227,,"Holifield, Nick",,Right,UAB_BLA,5a9541d0-46c6-4656-9bd9-89755b3f7e7e,54.71167,-124.97686,12.66379,5.86656,-9.5902,-9.58118,1.22427,-5.38743,2.81527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
357,2022-10-16,16:46:14.47,5,2,"Sewell, JC",1000080487,Left,UAB_BLA,"Spikes, Garrett",1000096937,Left,GEO_BUL,Undefined,10,Bottom,2,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,85.49315,-3.391139,3.437061,2189.920767,189.565238,12:15,5.86369,-1.19261,5.98111,-20.62446,17.99729,2.80728,0.99225,2.23112,77.84581,-7.276134,3.940192,0.447288,,,,,,,,,,,,-0.40032,10.67351,0.91921,50,5.58363,-7.54111,-123.68501,-7.92805,-0.61488,26.62058,-15.78001,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,94a22920-4d93-11ed-a269-f582c5039051,84.26882,,,7.64734,,,,,,,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,20:46:14.47,2022-10-16T16:46:14.4733968-04:00,2022-10-16T20:46:14.4733968Z,,v3,226,471227,,"Holifield, Nick",,Right,UAB_BLA,8be84966-f3a8-4979-afe3-39b9ae8ffea7,54.51657,-124.65332,13.31029,5.86157,-7.35407,-7.89,1.1931,-7.51874,-0.30744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
358,2022-10-16,16:46:35.71,5,3,"Sewell, JC",1000080487,Left,UAB_BLA,"Spikes, Garrett",1000096937,Left,GEO_BUL,Undefined,10,Bottom,2,2,0,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,75.96245,-0.528017,0.907664,2426.102254,302.824382,4:00,5.74963,-1.60445,5.22612,-55.8583,-5.7817,11.55481,0.59829,0.21183,69.72523,-10.616183,2.962782,0.509318,,,,,,,,,,,,-5.54933,-2.33599,1.51161,50,5.65873,-2.18636,-110.21396,-2.90224,-6.74906,21.64467,-35.01504,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,a148d6b0-4d93-11ed-a269-f582c5039051,74.00574,,,6.23722,,,,,,,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,20:46:35.71,2022-10-16T16:46:35.7190928-04:00,2022-10-16T20:46:35.7190928Z,,v3,226,471227,,"Holifield, Nick",,Right,UAB_BLA,3a196760-97f0-4c03-90cd-ad327a49312f,55.27615,-111.24531,10.82233,5.75727,-1.23381,-17.50752,1.60812,-1.86477,-3.37453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
359,2022-10-16,16:46:56.30,5,4,"Sewell, JC",1000080487,Left,UAB_BLA,"Spikes, Garrett",1000096937,Left,GEO_BUL,Undefined,10,Bottom,2,3,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,84.92177,-2.053201,1.171818,2142.303811,156.070895,11:15,5.94458,-1.32921,5.8258,-22.83856,16.36296,-6.65583,2.13138,-0.79433,77.12016,-6.35392,-0.021771,0.450633,,,,,,,,,,,,3.75284,9.38347,1.2374,50,5.76337,-2.24694,-123.14866,-5.10058,5.70936,26.58651,-17.89855,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,ad8d6710-4d93-11ed-a269-f582c5039051,83.64334,,,7.80161,,,,,,,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,20:46:56.30,2022-10-16T16:46:56.3062544-04:00,2022-10-16T20:46:56.3062544Z,,v3,226,471227,,"Holifield, Nick",,Right,UAB_BLA,38dfdd44-f721-4007-a1ce-d20a9f33e635,54.67179,-124.15315,13.29326,5.9433,-4.42433,-8.94927,1.32637,-2.46265,2.85468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
360,2022-10-16,16:47:15.07,5,5,"Sewell, JC",1000080487,Left,UAB_BLA,"Spikes, Garrett",1000096937,Left,GEO_BUL,Undefined,10,Bottom,2,3,1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,83.81142,-1.712009,2.381334,2126.956456,179.176383,12:00,5.88432,-1.29107,6.00366,-23.77135,16.11895,-0.21244,2.31527,0.89893,76.35832,-6.18908,2.343168,0.454574,,,,,,,,,,,,0.81508,9.19725,1.10387,50,5.7366,-5.04662,-121.55384,-4.32426,1.21175,25.23354,-18.50056,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,b8c28340-4d93-11ed-a269-f582c5039051,82.91811,,,7.45311,,,,,,,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,20:47:15.07,2022-10-16T16:47:15.0768912-04:00,2022-10-16T20:47:15.0768912Z,,v3,226,471227,,"Holifield, Nick",,Right,UAB_BLA,70c3183c-22d1-4e71-b9b3-7cc13bb4b51d,54.49434,-122.48327,12.61677,5.88332,-3.64282,-9.25028,1.29058,-5.09125,0.60587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
361,2022-10-16,16:47:38.16,5,6,"Sewell, JC",1000080487,Left,UAB_BLA,"Spikes, Garrett",1000096937,Left,GEO_BUL,Undefined,10,Bottom,2,3,2,Fastball,Four-Seam,InPlay,Undefined,Popup,Out,1,0,,84.06948,-2.348323,0.896714,2063.470976,175.960345,11:45,5.82907,-1.31702,5.90072,-21.91257,17.88706,-1.16736,1.82148,-0.58177,76.55386,-6.483657,0.68708,0.454058,71.82562,70.629912,-31.576653,,,,,,36.05921,,,0.87335,10.29249,1.24561,50,5.62775,-1.86373,-121.96859,-5.63682,1.3055,25.71343,-16.78897,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,c68aa660-4d93-11ed-a269-f582c5039051,83.01244,96.21699,,7.51562,,,,3.00148,1.92173,0.66966,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,20:47:38.16,2022-10-16T16:47:38.1678864-04:00,2022-10-16T20:47:38.1678864Z,,v3,226,471227,,"Holifield, Nick",,Right,UAB_BLA,5fd854c4-f083-41f7-b62e-efaccda1ca46,54.59891,-122.93431,12.85671,5.82762,-5.00627,-8.39449,1.31653,-1.91276,0.65275,168.930631,3.0015,29.76244,-11.66488,2.46908,-0.25464,0.26856,-0.43896,0.25317,-0.05132,1.92172,99.38293,-26.68318,3.58949,-0.94092,0.13296,0.12889,-0.09879,0.0214,0.66963,-18.2921,1.56576,-0.27354,-0.17907,-0.13983,0.3691,-0.22347,0.04591,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
362,2022-10-16,16:50:00.70,1,1,"Smith, Kolten",1000187635,Right,GEO_BUL,"Williams, Jae",,Undefined,UAB_BLA,Undefined,11,Top,0,0,0,ChangeUp,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,82.71116,-2.287715,-3.883581,1902.070245,233.448458,1:45,6.25291,1.44405,4.83728,-30.3025,12.22406,14.68721,1.55532,-1.01505,76.1122,-7.793371,-1.303372,0.469355,,,,,,,,,,,,-8.2817,7.0239,-1.07249,50,6.00023,7.48348,-119.69381,-5.89784,-12.07501,22.01199,-21.93296,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,1b7b5700-4d94-11ed-a269-f582c5039051,80.30686,,,6.59896,,,,,,,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,20:50:00.70,2022-10-16T16:50:00.7091984-04:00,2022-10-16T20:50:00.7091984Z,,v3,226,471227,,"Collins, Corey",690970,Right,GEO_BUL,621ea1ba-b9e6-4f40-8aa8-8160eec64d08,55.66309,-120.73077,11.006,6.25374,-4.8646,-10.96648,-1.43843,8.05232,-6.03751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
363,2022-10-16,16:50:12.35,1,2,"Smith, Kolten",1000187635,Right,GEO_BUL,"Williams, Jae",,Undefined,UAB_BLA,Undefined,11,Top,0,0,1,Curveball,Curveball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,77.05288,-0.098977,-1.301272,2293.828637,29.028251,7:00,6.39533,1.43612,4.12038,-61.42255,-10.97768,-6.97882,1.1818,-0.39413,71.08959,-10.936653,-2.517942,0.511187,,,,,,,,,,,,2.99677,-4.86024,-1.28301,50,6.31759,2.84026,-111.67832,-2.62804,3.76821,20.92982,-38.28546,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,2283e080-4d94-11ed-a269-f582c5039051,73.73512,,,5.96329,,,,,,,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,20:50:12.35,2022-10-16T16:50:12.3596048-04:00,2022-10-16T20:50:12.3596048Z,,v3,226,471227,,"Collins, Corey",690970,Right,GEO_BUL,522f997b-56d7-44ab-a2e3-7662551d7721,56.383,-112.86823,10.46491,6.40512,-0.45142,-19.14273,-1.43839,2.62603,1.8841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
364,2022-10-16,16:50:27.30,1,3,"Smith, Kolten",1000187635,Right,GEO_BUL,"Williams, Jae",,Undefined,UAB_BLA,Undefined,11,Top,0,0,2,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Out,1,0,,88.90512,-2.139423,-1.226033,1993.724728,218.669047,1:15,6.4743,1.20253,4.64253,-20.50804,17.01962,12.5378,2.73078,1.08206,80.35058,-5.941933,0.973292,0.440907,65.60792,-45.023081,1.676301,,,,,5.05195,2.47893,-10.962817,0.0398,-6.54591,9.3839,-1.08934,50,6.23753,2.14772,-128.64235,-5.56789,-10.83796,29.66856,-16.6373,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,2b576600-4d94-11ed-a269-f582c5039051,85.48838,2.72147,,8.55454,,,,2.24164,2.72147,-1.04029,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,20:50:27.30,2022-10-16T16:50:27.3098512-04:00,2022-10-16T20:50:27.3098512Z,GroundBall,v3,226,471227,,"Collins, Corey",690970,Right,GEO_BUL,f065f75e-5486-486e-b505-8ceb9162a103,55.85583,-129.98585,14.83428,6.47261,-4.81449,-8.31865,-1.19771,2.63851,-5.41898,,2.23966,68.29488,,,,,,,,2.72346,-68.37919,,,,,,,,-1.04034,1.99867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
365,2022-10-16,16:50:58.29,2,1,"Smith, Kolten",1000187635,Right,GEO_BUL,"Mack, Isaiah",,Undefined,UAB_BLA,Undefined,11,Top,1,0,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,77.50006,0.390646,-1.330212,2286.210318,68.764724,8:15,6.3291,1.28979,4.15899,-52.90704,-3.02614,-11.96257,2.29483,-0.98265,71.07345,-9.014273,-3.412384,0.508321,,,,,,,,,,,,5.353,-1.07677,-1.12885,50,6.31628,3.13824,-112.2542,-1.3203,6.79641,21.26307,-33.54115,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,3dcda7e0-4d94-11ed-a269-f582c5039051,74.1508,,,6.42661,,,,,,,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,20:50:58.29,2022-10-16T16:50:58.2995728-04:00,2022-10-16T20:50:58.2995728Z,,v3,226,471227,,"Collins, Corey",690970,Right,GEO_BUL,7f32dce8-92b2-4062-8e5a-539d9d9c4c51,56.34136,-113.44901,10.63154,6.33752,0.56445,-16.77057,-1.29446,2.75634,3.39821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
366,2022-10-16,16:51:08.50,2,2,"Smith, Kolten",1000187635,Right,GEO_BUL,"Mack, Isaiah",,Undefined,UAB_BLA,Undefined,11,Top,1,0,1,Curveball,Curveball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,77.92647,-1.467181,-0.837756,2392.179321,57.867293,8:00,6.33954,1.20235,4.38039,-52.63617,-3.84457,-8.5691,0.55176,-0.31176,72.01022,-10.802,-2.339015,0.502741,,,,,,,,,,,,3.95579,-1.07528,-1.10365,50,6.12992,2.01641,-112.95783,-4.91531,5.0983,21.05336,-33.55989,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,43ee1b50-4d94-11ed-a269-f582c5039051,74.97394,,,5.91625,,,,,,,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,20:51:08.50,2022-10-16T16:51:08.5005072-04:00,2022-10-16T20:51:08.5005072Z,,v3,226,471227,,"Collins, Corey",690970,Right,GEO_BUL,f69fa314-33b9-4394-b4c3-18cb2ba9417c,56.12179,-114.09311,10.52668,6.34618,-3.10561,-16.77995,-1.20496,1.74149,2.54915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
367,2022-10-16,16:51:24.01,2,3,"Smith, Kolten",1000187635,Right,GEO_BUL,"Mack, Isaiah",,Undefined,UAB_BLA,Undefined,11,Top,1,0,2,Curveball,Curveball,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,77.13568,0.472371,-1.715363,2383.784827,68.731163,8:15,6.42102,1.27165,4.08596,-53.58712,-2.91437,-11.84438,2.40913,-1.36266,70.53141,-9.047922,-3.773106,0.51234,,,,,,,,,,,,5.14985,-1.02831,-1.06563,50,6.41602,3.87196,-111.64401,-1.19543,6.44671,21.63525,-33.46129,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,4d2348d0-4d94-11ed-a269-f582c5039051,73.56914,,,6.60427,,,,,,,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,20:51:24.01,2022-10-16T16:51:24.0100000-04:00,2022-10-16T20:51:24.0100000Z,,v3,226,471227,,"Collins, Corey",690970,Right,GEO_BUL,45400074-2d94-48db-8aae-ece8832fdb74,56.41383,-112.88009,10.81763,6.4297,0.7163,-16.73065,-1.27632,3.50364,3.22336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.28209,2.587088,1.673318,0.91377,-1.04795,2.00555,1.52721,-1.85625,5.9911,5.62438,69.4677,6.81545,55.31723,-1.71734,86.19963,-8.99917,6.04406,13.17897,-13.46616,5.61367,55.42074,-1.1295,High,High,High,,,High,High,High
