PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
165,2022-09-23,17:22:23.88,2,2,"Mercer, Pace",1000151673,Right,GEO_PRA,"Knowles, Kaiden",1000064174,Right,GEO_BUL,Undefined,5,Bottom,1,1,0,Fastball,,FoulBall,Undefined,Undefined,Undefined,0,0,,89.8256,-2.134396,-2.336221,2461.014698,,,5.47218,0.99569,5.22117,,,,3.20481,0.31513,80.84793,-2.908126,0.886613,0.431769,76.16686,53.457631,46.068538,5057.886466,,,,,86.62293,,,-9.83567,17.47332,-0.79444,50,5.27402,4.46165,-130.0633,-4.75475,-16.64109,30.40884,-2.61075,GEO_BUL,GEO_PRA,UGeorgia,TeamExclusive,Team,20220923-UGeorgia-Private-1,d2b5eaa0-3b85-11ed-a8a3-91034f53d9f1,87.29773,97.1258,,8.97766,,,,1.83497,3.24844,-0.17835,e351aef0-7c4c-47b9-8e78-b3e78b3ec45d,2022-09-23,21:22:23.88,2022-09-23T17:22:23.8840000-04:00,2022-09-23T21:22:23.8840000Z,,v3,226,,,"Gonzalez, Fernando",1000064202,Right,GEO_PRA,980512a5-c1c3-4059-a528-57b8ee0bf6f9,55.27836,-131.29158,15.20442,5.46394,-4.6493,-1.30537,-0.98823,5.13382,-8.32054,,1.83498,46.14526,-16.27879,4.27914,-0.25325,-0.63716,0.44973,-0.14483,0.01884,3.24844,89.7514,-23.30082,2.27335,-0.62027,0.35166,-0.18681,0.05719,-0.00729,-0.17835,47.90266,-4.25191,0.36723,-0.18115,0.24411,-0.15572,0.04965,-0.00647,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,High,Low,,,
166,2022-09-23,17:23:00.70,2,3,"Mercer, Pace",1000151673,Right,GEO_PRA,"Knowles, Kaiden",1000064174,Right,GEO_BUL,Undefined,5,Bottom,1,1,1,Slider,,BallCalled,Undefined,Undefined,Undefined,0,0,,79.75652,-0.958694,0.125195,2711.081888,,,4.96504,1.10907,4.63773,,,,0.02897,0.26284,73.25904,-9.607199,-1.912166,0.489351,,,,,,,,,,,,5.78422,-0.40972,-1.11047,50,4.82217,0.23613,-115.65606,-3.76256,7.79026,22.71262,-32.72586,GEO_BUL,GEO_PRA,UGeorgia,TeamExclusive,Team,20220923-UGeorgia-Private-1,e8ae7570-3b85-11ed-a8a3-91034f53d9f1,77.02542,,,6.49748,,,,,,,e351aef0-7c4c-47b9-8e78-b3e78b3ec45d,2022-09-23,21:23:00.70,2022-09-23T17:23:00.7050000-04:00,2022-09-23T21:23:00.7050000Z,,v3,226,,,"Gonzalez, Fernando",1000064202,Right,GEO_PRA,49a38a05-c8ce-40dc-b887-a8e2c450c621,55.86453,-116.80206,11.35631,4.97036,-2.11132,-16.36293,-1.11246,-0.15694,3.89513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,,,,,
167,2022-09-23,17:23:21.46,2,4,"Mercer, Pace",1000151673,Right,GEO_PRA,"Knowles, Kaiden",1000064174,Right,GEO_BUL,Undefined,5,Bottom,1,2,1,Fastball,,BallCalled,Undefined,Undefined,Undefined,0,0,,89.9337,-1.460599,-0.884756,2407.444494,,,5.13706,1.05358,4.73714,,,,2.22466,1.53046,82.15698,-4.859868,1.890367,0.432301,,,,,,,,,,,,-7.99134,9.4593,-0.97928,50,4.97451,1.24486,-130.3971,-3.99574,-13.76712,27.27265,-15.87807,GEO_BUL,GEO_PRA,UGeorgia,TeamExclusive,Team,20220923-UGeorgia-Private-1,f5022100-3b85-11ed-a8a3-91034f53d9f1,87.19032,,,7.77672,,,,,,,e351aef0-7c4c-47b9-8e78-b3e78b3ec45d,2022-09-23,21:23:21.46,2022-09-23T17:23:21.4660000-04:00,2022-09-23T21:23:21.4660000Z,,v3,226,,,"Gonzalez, Fernando",1000064202,Right,GEO_PRA,1ae9f5dc-cfe7-4e1b-a5df-83e09b9b07de,55.76221,-131.59675,13.63633,5.13491,-3.29731,-7.93904,-1.04736,1.85043,-6.88356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,,,,,
168,2022-09-23,17:23:41.21,2,5,"Mercer, Pace",1000151673,Right,GEO_PRA,"Knowles, Kaiden",1000064174,Right,GEO_BUL,Undefined,5,Bottom,1,3,1,Fastball,,InPlay,Undefined,LineDrive,Out,1,0,,90.71466,-4.272372,-2.491084,2435.137725,,,5.44724,1.01487,4.82364,,,,1.53741,0.24847,81.1625,-4.201636,0.868232,0.432718,92.72763,21.301376,15.809858,3212.390908,102.92337,32.65046,38.81685,283.65624,279.85774,28.79927,3.210145,-10.24477,20.46355,-0.78531,50,5.02618,4.75829,-130.91795,-9.45611,-17.47734,32.03229,2.73639,GEO_BUL,GEO_PRA,UGeorgia,TeamExclusive,Team,20220923-UGeorgia-Private-1,00d048e0-3b86-11ed-a8a3-91034f53d9f1,87.10629,36.68614,,9.55216,,,,2.34574,1.40728,-0.11031,e351aef0-7c4c-47b9-8e78-b3e78b3ec45d,2022-09-23,21:23:41.21,2022-09-23T17:23:41.2120000-04:00,2022-09-23T21:23:41.2120000Z,LineDrive,v3,226,,,"Gonzalez, Fernando",1000064202,Right,GEO_PRA,83e6843b-9a69-447d-bf5d-42af19f28053,55.67588,-132.2994,16.01615,5.43654,-9.57412,1.36819,-1.00678,5.51203,-8.73867,,2.3453,121.93187,-24.03277,5.64466,-1.48369,0.43978,-0.12151,0.02075,-0.00147,1.40754,49.39637,-19.11216,1.28238,0.09289,-0.14143,0.05352,-0.00907,0.00055,-0.11034,34.52304,8.29555,-4.02313,1.29896,-0.32036,0.06019,-0.00731,0.00041,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,High,High,,,
169,2022-09-23,17:24:14.17,3,1,"Mercer, Pace",1000151673,Right,GEO_PRA,"Watkins, Lane",1000051388,Left,GEO_BUL,Undefined,5,Bottom,2,0,0,ChangeUp,,BallCalled,Undefined,Undefined,Undefined,0,0,,84.57286,-5.616154,-3.128541,1665.55156,,,5.18843,1.12328,4.74752,,,,-1.93879,0.88751,76.22556,-9.554523,2.637376,0.466402,,,,,,,,,,,,-17.83099,12.64638,-0.84052,50,4.60383,5.25778,-121.78351,-12.72567,-26.20865,28.66465,-13.58593,GEO_BUL,GEO_PRA,UGeorgia,TeamExclusive,Team,20220923-UGeorgia-Private-1,146df3c0-3b86-11ed-a8a3-91034f53d9f1,80.81531,,,8.3473,,,,,,,e351aef0-7c4c-47b9-8e78-b3e78b3ec45d,2022-09-23,21:24:14.17,2022-09-23T17:24:14.1730000-04:00,2022-09-23T21:24:14.1730000Z,,v3,226,,,"Gonzalez, Fernando",1000064202,Right,GEO_PRA,908901bd-3e64-4178-83af-2cc9f070482a,55.75665,-123.13102,14.33233,5.18704,-12.087,-6.79296,-1.11665,6.48984,-13.10432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,,,,,
170,2022-09-23,17:24:47.42,3,2,"Mercer, Pace",1000151673,Right,GEO_PRA,"Watkins, Lane",1000051388,Left,GEO_BUL,Undefined,5,Bottom,2,1,0,Fastball,,BallCalled,Undefined,Undefined,Undefined,0,0,,91.63456,-2.050585,-1.080534,2364.142665,,,4.84502,1.04386,4.75075,,,,2.07715,1.3883,81.49081,-4.023108,1.805862,0.429812,,,,,,,,,,,,-8.36556,13.7078,-0.95055,50,4.63179,1.65467,-132.38406,-4.96134,-14.46908,34.94511,-8.46498,GEO_BUL,GEO_PRA,UGeorgia,TeamExclusive,Team,20220923-UGeorgia-Private-1,284aca80-3b86-11ed-a8a3-91034f53d9f1,87.69508,,,10.14375,,,,,,,e351aef0-7c4c-47b9-8e78-b3e78b3ec45d,2022-09-23,21:24:47.42,2022-09-23T17:24:47.4290000-04:00,2022-09-23T21:24:47.4290000Z,,v3,226,,,"Gonzalez, Fernando",1000064202,Right,GEO_PRA,3ba16954-4dca-443d-ad1c-f5a59cb7b459,55.74363,-133.89161,17.47255,4.83795,-4.59616,-4.23249,-1.0354,2.27887,-7.23454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,,,,,
171,2022-09-23,17:25:05.97,3,3,"Mercer, Pace",1000151673,Right,GEO_PRA,"Watkins, Lane",1000051388,Left,GEO_BUL,Undefined,5,Bottom,2,2,0,Fastball,,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,89.80121,-2.972943,-1.897513,2356.782368,,,5.14353,1.05509,4.94264,,,,1.24933,0.67925,80.91306,-5.471421,1.101679,0.434763,,,,,,,,,,,,-9.01186,12.94926,-0.88566,50,4.84486,3.48708,-129.86158,-7.12539,-15.18026,30.64143,-10.3613,GEO_BUL,GEO_PRA,UGeorgia,TeamExclusive,Team,20220923-UGeorgia-Private-1,335490f0-3b86-11ed-a8a3-91034f53d9f1,86.69658,,,8.88815,,,,,,,e351aef0-7c4c-47b9-8e78-b3e78b3ec45d,2022-09-23,21:25:05.97,2022-09-23T17:25:05.9760000-04:00,2022-09-23T21:25:05.9760000Z,,v3,226,,,"Gonzalez, Fernando",1000064202,Right,GEO_PRA,12f5deb6-69a8-434e-82aa-c823559c7013,55.55541,-131.16585,15.32072,5.13877,-6.68435,-5.18065,-1.04784,4.13324,-7.59013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,,,,,
172,2022-09-23,17:25:30.75,3,4,"Mercer, Pace",1000151673,Right,GEO_PRA,"Watkins, Lane",1000051388,Left,GEO_BUL,Undefined,5,Bottom,2,2,1,Fastball,,StrikeCalled,Undefined,Undefined,Undefined,0,0,,90.6627,-2.719349,-2.044972,2414.307926,,,5.10289,1.09446,5.00454,,,,1.20681,0.43552,82.52845,-5.709846,0.649284,0.427961,,,,,,,,,,,,-8.16969,10.77591,-0.91106,50,4.82927,3.96273,-131.28976,-6.77711,-14.21058,28.69061,-13.43011,GEO_BUL,GEO_PRA,UGeorgia,TeamExclusive,Team,20220923-UGeorgia-Private-1,421f2ff0-3b86-11ed-a8a3-91034f53d9f1,88.07453,,,8.13426,,,,,,,e351aef0-7c4c-47b9-8e78-b3e78b3ec45d,2022-09-23,21:25:30.75,2022-09-23T17:25:30.7520000-04:00,2022-09-23T21:25:30.7520000Z,,v3,226,,,"Gonzalez, Fernando",1000064202,Right,GEO_PRA,2b84471b-c148-41e2-baca-6467f68d461f,55.49495,-132.48513,14.34531,5.09998,-6.21756,-6.71506,-1.08849,4.5548,-7.10529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,,,,,
173,2022-09-23,17:25:51.78,3,5,"Mercer, Pace",1000151673,Right,GEO_PRA,"Watkins, Lane",1000051388,Left,GEO_BUL,Undefined,5,Bottom,2,2,2,Slider,,BallCalled,Undefined,Undefined,Undefined,0,0,,80.96378,-4.05336,0.047532,2665.630274,,,5.41146,1.13634,4.43977,,,,-0.65906,0.49406,72.86813,-8.889043,-1.395899,0.48914,,,,,,,,,,,,4.0889,11.54997,-1.1326,50,4.95746,0.26608,-116.79448,-9.20054,5.52135,26.59414,-16.57785,GEO_BUL,GEO_PRA,UGeorgia,TeamExclusive,Team,20220923-UGeorgia-Private-1,4ea92dc0-3b86-11ed-a8a3-91034f53d9f1,77.05854,,,8.09565,,,,,,,e351aef0-7c4c-47b9-8e78-b3e78b3ec45d,2022-09-23,21:25:51.78,2022-09-23T17:25:51.7830000-04:00,2022-09-23T21:25:51.7830000Z,,v3,226,,,"Gonzalez, Fernando",1000064202,Right,GEO_PRA,4afa890b-d43a-4032-ba7c-070c2c849fbe,56.05845,-118.16593,13.29707,5.40989,-8.34561,-8.28893,-1.13898,-0.01865,2.76067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,,,,,
174,2022-09-23,17:26:16.46,3,6,"Mercer, Pace",1000151673,Right,GEO_PRA,"Watkins, Lane",1000051388,Left,GEO_BUL,Undefined,5,Bottom,2,3,2,Fastball,,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,91.28643,-4.4211,-1.522312,2365.326463,,,5.55577,1.05176,4.82096,,,,1.51205,1.06848,81.17688,-4.345997,1.553249,0.431399,,,,,,,,,,,,-9.13241,20.50466,-0.91681,50,5.12,2.6278,-131.66825,-9.82931,-15.64609,34.22861,2.95547,GEO_BUL,GEO_PRA,UGeorgia,TeamExclusive,Team,20220923-UGeorgia-Private-1,5d5918d0-3b86-11ed-a8a3-91034f53d9f1,87.37265,,,10.10955,,,,,,,e351aef0-7c4c-47b9-8e78-b3e78b3ec45d,2022-09-23,21:26:16.46,2022-09-23T17:26:16.4660000-04:00,2022-09-23T21:26:16.4660000Z,,v3,226,,,"Gonzalez, Fernando",1000064202,Right,GEO_PRA,457a6073-7d50-40e0-b8fb-f5296f3e0059,55.67687,-133.13583,17.11431,5.54416,-9.95603,1.47774,-1.04386,3.29864,-7.82304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.83004,,,1.673682,,,,-1.88022,5.44286,-1.63392,79.07343,-1.11469,45.70683,-1.79543,53.57852,-3.17403,5.54844,21.13098,-15.05422,-1.62265,29.70927,-0.85818,Low,Low,Low,,,Low,High,High
175,2022-09-23,17:28:37.71,1,1,"Greenler, Kyle",1000055576,Right,GEO_BUL,"Murillo, Sebastian",1000051139,Right,GEO_PRA,Undefined,6,Top,0,0,0,Fastball,,BallCalled,Undefined,Undefined,Undefined,0,0,,88.99551,-2.167205,-2.101457,2100.34379,,,6.11054,0.38609,5.27838,,,,3.32184,-1.08016,80.45333,-3.979028,-1.020564,0.434732,,,,,,,,,,,,-3.67886,14.74717,-0.19885,50,5.90674,4.44792,-128.8716,-5.04758,-6.13312,28.95266,-7.58874,GEO_BUL,GEO_PRA,UGeorgia,TeamExclusive,Team,20220923-UGeorgia-Private-1,b1891180-3b86-11ed-a8a3-91034f53d9f1,86.70265,,,8.54218,,,,,,,e351aef0-7c4c-47b9-8e78-b3e78b3ec45d,2022-09-23,21:28:37.71,2022-09-23T17:28:37.7100000-04:00,2022-09-23T21:28:37.7100000Z,,v3,226,,,"Collins, Corey",690970,Right,GEO_BUL,4a835558-2324-4ba9-b82a-4bd85d8a4299,55.21896,-130.03881,14.47633,6.10406,-4.74164,-3.79437,-0.38315,4.69518,-3.06656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,,,,,
176,2022-09-23,17:28:54.28,1,2,"Greenler, Kyle",1000055576,Right,GEO_BUL,"Murillo, Sebastian",1000051139,Right,GEO_PRA,Undefined,6,Top,0,1,0,Fastball,,FoulBall,Undefined,Undefined,Undefined,0,0,,88.93931,-2.597136,-2.057952,2058.486704,,,6.09262,0.54185,5.30947,,,,2.86023,-0.61474,80.48229,-4.492701,-0.406717,0.434699,72.82331,60.635226,153.152472,4801.985698,,,,,34.42676,,,-5.33122,14.73961,-0.36228,50,5.85087,4.21379,-128.80826,-6.05367,-8.87731,28.97267,-7.63032,GEO_BUL,GEO_PRA,UGeorgia,TeamExclusive,Team,20220923-UGeorgia-Private-1,bb694c10-3b86-11ed-a8a3-91034f53d9f1,86.70929,52.62215,,8.45702,,,,1.91625,2.85108,0.75529,e351aef0-7c4c-47b9-8e78-b3e78b3ec45d,2022-09-23,21:28:54.28,2022-09-23T17:28:54.2860000-04:00,2022-09-23T21:28:54.2860000Z,,v3,226,,,"Collins, Corey",690970,Right,GEO_BUL,6a5ab731-7b78-48a3-b7d3-ab04b43546bd,55.19022,-129.97044,14.48634,6.08757,-5.7476,-3.81516,-0.53844,4.56989,-4.43865,,1.91625,-46.72949,-2.82909,1.70493,-0.52528,0.14278,-0.02874,-0.00146,0.00328,2.85108,93.08426,-32.15932,5.08066,-1.08066,0.17608,0.05455,-0.09889,0.04257,0.75529,23.65344,-1.67388,-1.78607,0.72102,-0.24881,0.09872,-0.05172,0.01574,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,High,Low,,,
177,2022-09-23,17:29:15.93,1,3,"Greenler, Kyle",1000055576,Right,GEO_BUL,"Murillo, Sebastian",1000051139,Right,GEO_PRA,Undefined,6,Top,0,1,1,Splitter,,BallCalled,Undefined,Undefined,Undefined,0,0,,81.24183,-0.658311,-0.390494,1331.218075,,,6.23398,0.56533,5.20942,,,,3.55483,0.9224,73.85193,-5.274857,1.149902,0.475686,,,,,,,,,,,,-4.42532,10.07843,-0.53594,50,6.1551,0.43272,-117.79066,-2.13244,-6.18207,23.56062,-18.09473,GEO_BUL,GEO_PRA,UGeorgia,TeamExclusive,Team,20220923-UGeorgia-Private-1,c8569f90-3b86-11ed-a8a3-91034f53d9f1,79.23801,,,7.3899,,,,,,,e351aef0-7c4c-47b9-8e78-b3e78b3ec45d,2022-09-23,21:29:15.93,2022-09-23T17:29:15.9320000-04:00,2022-09-23T21:29:15.9320000Z,,v3,226,,,"Collins, Corey",690970,Right,GEO_BUL,d697e6a1-a733-4fe2-b1cb-bf6befd5b808,55.28688,-118.84344,11.78031,6.23232,-1.3239,-9.04737,-0.56145,0.70896,-3.09104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,,,,,
178,2022-09-23,17:29:34.75,1,4,"Greenler, Kyle",1000055576,Right,GEO_BUL,"Murillo, Sebastian",1000051139,Right,GEO_PRA,Undefined,6,Top,0,2,1,Curveball,,BallCalled,Undefined,Undefined,Undefined,0,0,,80.57317,-2.574162,-1.77274,2175.927283,,,5.99991,0.92119,5.15372,,,,0.07765,-1.36026,73.96017,-10.149617,-3.075785,0.48101,,,,,,,,,,,,3.13709,2.56488,-0.7496,50,5.727,3.91517,-116.69621,-6.74189,4.29215,23.56141,-28.66477,GEO_BUL,GEO_PRA,UGeorgia,TeamExclusive,Team,20220923-UGeorgia-Private-1,d38f3e30-3b86-11ed-a8a3-91034f53d9f1,78.36102,,,6.61299,,,,,,,e351aef0-7c4c-47b9-8e78-b3e78b3ec45d,2022-09-23,21:29:34.75,2022-09-23T17:29:34.7560000-04:00,2022-09-23T21:29:34.7560000Z,,v3,226,,,"Collins, Corey",690970,Right,GEO_BUL,9883bce3-c615-4aba-b161-780d03913d23,55.34561,-117.77056,11.78071,6.00462,-5.43483,-14.33239,-0.92366,3.71946,2.14608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,,,,,
179,2022-09-23,17:29:52.27,1,5,"Greenler, Kyle",1000055576,Right,GEO_BUL,"Murillo, Sebastian",1000051139,Right,GEO_PRA,Undefined,6,Top,0,3,1,Fastball,,InPlay,Undefined,FlyBall,Out,1,0,,89.02396,-2.004616,-1.773015,2026.408101,,,6.14428,0.50787,5.38217,,,,2.93346,0.04532,79.98819,-5.064555,0.786128,0.435318,98.22352,22.606479,-1.271171,2008.484783,109.92498,41.66128,4.05966,352.84856,349.98297,8.446963,4.152025,-7.84957,11.42288,-0.35994,50,5.95432,3.34293,-128.89212,-4.98954,-12.97018,31.23335,-13.2995,GEO_BUL,GEO_PRA,UGeorgia,TeamExclusive,Team,20220923-UGeorgia-Private-1,ddfd60e0-3b86-11ed-a8a3-91034f53d9f1,86.58601,54.82741,,9.03577,,,,1.6061,3.02287,0.0751,e351aef0-7c4c-47b9-8e78-b3e78b3ec45d,2022-09-23,21:29:52.27,2022-09-23T17:29:52.2780000-04:00,2022-09-23T21:29:52.2780000Z,LineDrive,v3,226,,,"Collins, Corey",690970,Right,GEO_BUL,459bdfdb-c804-4ca9-9452-c5757870e1e3,55.11597,-130.12592,15.61668,6.14104,-4.46417,-6.64975,-0.50211,3.85529,-6.48509,,1.60559,132.97597,-23.33722,5.40774,-1.30857,0.3456,-0.08342,0.01288,-0.00083,3.02399,55.34533,-15.39686,-0.21144,0.6418,-0.32406,0.09451,-0.01414,0.00083,0.07512,-2.9507,10.4759,-3.91615,1.15313,-0.27636,0.05157,-0.00615,0.00032,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,High,High,,,
180,2022-09-23,17:30:25.90,2,1,"Greenler, Kyle",1000055576,Right,GEO_BUL,"Boykin, Lukas",1000097214,Right,GEO_PRA,Undefined,6,Top,1,0,0,Splitter,,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,83.10263,-4.325714,-2.201008,1200.84174,,,6.6021,0.91323,5.10928,,,,1.34939,0.17355,75.1786,-7.028993,0.630098,0.46852,,,,,,,,,,,,-8.6552,15.90702,-0.71898,50,6.18375,3.91919,-120.03446,-9.43985,-12.4893,25.61423,-9.2205,GEO_BUL,GEO_PRA,UGeorgia,TeamExclusive,Team,20220923-UGeorgia-Private-1,f2084c80-3b86-11ed-a8a3-91034f53d9f1,80.45004,,,7.92403,,,,,,,e351aef0-7c4c-47b9-8e78-b3e78b3ec45d,2022-09-23,21:30:25.90,2022-09-23T17:30:25.9040000-04:00,2022-09-23T21:30:25.9040000Z,,v3,226,,,"Collins, Corey",690970,Right,GEO_BUL,d7484819-0111-414d-a899-b13cafec123f,55.38894,-121.17895,12.80712,6.59634,-9.02786,-4.61025,-0.90656,4.47723,-6.24465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,,,,,
181,2022-09-23,17:30:42.09,2,2,"Greenler, Kyle",1000055576,Right,GEO_BUL,"Boykin, Lukas",1000097214,Right,GEO_PRA,Undefined,6,Top,1,0,1,Fastball,,StrikeCalled,Undefined,Undefined,Undefined,0,0,,89.92339,-3.742708,-2.908682,2139.641373,,,6.46756,0.56155,5.45636,,,,2.31594,-1.36592,81.60402,-5.304463,-1.20865,0.428812,,,,,,,,,,,,-5.65902,15.45355,-0.31166,50,6.13203,6.17422,-130.05944,-8.63085,-9.64524,28.53577,-5.83491,GEO_BUL,GEO_PRA,UGeorgia,TeamExclusive,Team,20220923-UGeorgia-Private-1,fbb19890-3b86-11ed-a8a3-91034f53d9f1,87.89973,,,8.31937,,,,,,,e351aef0-7c4c-47b9-8e78-b3e78b3ec45d,2022-09-23,21:30:42.09,2022-09-23T17:30:42.0950000-04:00,2022-09-23T21:30:42.0950000Z,,v3,226,,,"Collins, Corey",690970,Right,GEO_BUL,53fb7b46-e302-4e7d-9aa8-fa33485042b5,55.04216,-131.16105,14.26789,6.46087,-8.40559,-2.91746,-0.5572,6.54658,-4.82262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,,,,,
182,2022-09-23,17:30:59.89,2,3,"Greenler, Kyle",1000055576,Right,GEO_BUL,"Boykin, Lukas",1000097214,Right,GEO_PRA,Undefined,6,Top,1,0,2,Fastball,,BallCalled,Undefined,Undefined,Undefined,0,0,,89.12749,-1.806825,-1.682148,2014.261646,,,6.34465,0.67883,5.65008,,,,3.8347,-0.13132,80.49901,-3.785877,-0.0555,0.431095,,,,,,,,,,,,-5.11347,14.06942,-0.54199,50,6.18536,3.38844,-129.18342,-4.26117,-8.5524,29.4899,-8.64262,GEO_BUL,GEO_PRA,UGeorgia,TeamExclusive,Team,20220923-UGeorgia-Private-1,0644f680-3b87-11ed-a8a3-91034f53d9f1,87.4341,,,8.62848,,,,,,,e351aef0-7c4c-47b9-8e78-b3e78b3ec45d,2022-09-23,21:30:59.89,2022-09-23T17:30:59.8990000-04:00,2022-09-23T21:30:59.8990000Z,,v3,226,,,"Collins, Corey",690970,Right,GEO_BUL,6e23fd95-d0bb-4d2c-b86f-7b61d34061ac,54.84701,-130.28519,14.74495,6.33853,-3.93827,-4.32131,-0.67456,3.70797,-4.2762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,,,,,
